year,cash.receipts,countyfp,other.income,expenses,net.income,Total.acres,Dem_RUCA,Dem_Desc,edr,planning.region
2006,168121000,093,23072000,162550000,25475000,343391,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2006,24785000,095,5405000,28019000,2334000,143300,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2006,209329000,097,32057000,191838000,54536000,542730,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2006,231575000,099,25884000,212923000,37248000,428025,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,185937000,101,23240000,154443000,46990000,428619,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2006,228090000,103,18044000,174492000,67695000,258047,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,261955000,105,27982000,220337000,63003000,436654,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,139347000,107,16766000,113981000,41545000,533593,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2006,131280000,109,20377000,130786000,16998000,343664,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2006,245188000,111,34516000,236802000,44034000,1024393,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2006,28539000,113,10203000,33069000,5936000,365979,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,42052000,115,4012000,42989000,3974000,341142,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2006,148588000,117,14786000,127077000,34227000,285865,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,279793000,119,35007000,265378000,59698000,1159993,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,97858000,121,20119000,102931000,13370000,368735,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2006,2813000,123,43000,1947000,921000,305,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,29042000,125,7020000,31500000,5313000,259666,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2006,306994000,127,29021000,242697000,82584000,538999,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,368906000,129,35348000,298980000,95147000,602397,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2006,134814000,131,18179000,114993000,35822000,271234,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,225796000,133,18713000,187517000,53429000,296046,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,67328000,135,17491000,71609000,14159000,673130,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,13706000,137,2601000,16085000,728000,164363,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2006,57234000,139,15946000,54670000,17520000,130120,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,56821000,141,7114000,48546000,23794000,158625,D,Entirely urban,EDR  7W- Central,Central Minnesota
2006,205570000,143,21044000,173473000,46477000,355603,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,424344000,145,62777000,397117000,93734000,715881,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2006,152192000,147,14718000,139582000,22859000,249042,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,190653000,149,18208000,156107000,48308000,333802,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2006,169796000,151,26943000,166443000,24208000,444485,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2006,120819000,153,17594000,119103000,22248000,500032,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2006,89788000,155,22562000,92497000,14617000,352157,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2006,116033000,157,15045000,110540000,18961000,292509,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,35802000,159,5064000,38245000,3484000,214129,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2006,154664000,161,17068000,134304000,32289000,253082,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,69331000,163,11231000,64120000,16162000,95583,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,169329000,165,17538000,135177000,46491000,266587,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,118579000,167,21739000,111940000,26280000,452762,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2006,149260000,169,16629000,149307000,16182000,315500,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,120206000,171,18393000,110544000,26946000,326844,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2006,173165000,173,19702000,146679000,38798000,460030,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2007,13714688000,000,1138328000,12229147000,2375770000,29421057,NA,Minnesota,Minnesota,Minnesota
2007,13933000,001,1003000,13407000,-460000,228173,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2007,33098000,003,5037000,34389000,3845000,56571,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,155341000,005,10623000,137080000,25466000,469404,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2007,22116000,007,3011000,24328000,-527000,317759,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2007,120453000,009,19370000,118747000,20422000,213524,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2007,88361000,011,8595000,81664000,12448000,293566,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2007,342745000,013,14828000,293099000,60507000,429657,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2007,265011000,015,15942000,229229000,46913000,365738,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,8802000,017,662000,8210000,707000,152790,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2007,97651000,019,7318000,86725000,15997000,167806,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,26295000,021,3848000,27268000,1789000,231871,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2007,177343000,023,15028000,147748000,41168000,347506,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2007,34935000,025,5849000,36409000,3650000,176346,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2007,213802000,027,19494000,176221000,51039000,598415,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2007,24016000,029,1999000,22086000,2517000,291316,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2007,0,031,0,0,0,2362,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2007,245432000,033,14589000,207396000,48838000,388025,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,13984000,035,1673000,14272000,1117000,158907,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2007,187030000,037,21274000,185510000,20821000,207872,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,180264000,039,12103000,163248000,25335000,263118,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2007,67663000,041,9216000,68791000,5685000,321021,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2007,298337000,043,19695000,245423000,65712000,437081,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,232610000,045,22086000,215023000,35740000,500165,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,264766000,047,17500000,232450000,44663000,417732,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,277972000,049,22025000,249614000,46447000,421311,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,105790000,051,14061000,97059000,19478000,322752,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2007,51962000,053,9994000,56102000,5593000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,96713000,055,7410000,87289000,13901000,303035,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,33623000,057,5026000,34411000,3088000,141805,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2007,27404000,059,6609000,32306000,1164000,213918,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2007,7700000,061,702000,7106000,985000,108161,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2007,275794000,063,16713000,231434000,55477000,422427,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,20651000,065,3354000,25088000,-1716000,195606,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2007,316457000,067,23436000,287867000,51106000,428472,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2007,111216000,069,19192000,96081000,30552000,587564,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2007,4860000,071,483000,4616000,273000,124830,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2007,160785000,073,13278000,139617000,30402000,449597,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2007,270000,075,98000,335000,37000,2391,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2007,7703000,077,1967000,7498000,1825000,124741,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2007,144741000,079,12723000,135541000,19019000,252059,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,138872000,081,10110000,130301000,16437000,319892,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2007,310830000,083,12075000,260421000,57706000,421082,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,128804000,085,14265000,128027000,11804000,283513,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2007,44782000,087,5635000,40090000,7812000,235941,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2007,200415000,089,26722000,184201000,36401000,917488,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,422947000,091,21758000,350057000,88983000,432225,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,207401000,093,18580000,200642000,23361000,342318,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2007,28714000,095,4541000,31644000,1002000,142273,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2007,274549000,097,30225000,244747000,58913000,541732,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2007,298303000,099,18229000,268983000,41327000,423776,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,243149000,101,16026000,195925000,59792000,428161,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2007,249587000,103,13648000,224012000,36929000,257850,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,357012000,105,20692000,284226000,86974000,436163,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,179520000,107,15621000,142006000,47897000,532719,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2007,160155000,109,15582000,158576000,14021000,336375,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2007,312228000,111,30528000,300948000,36404000,1019483,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2007,42323000,113,11635000,42194000,8374000,365597,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,52666000,115,3086000,51689000,2727000,336498,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2007,185880000,117,10433000,163023000,33258000,285004,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,366033000,119,32943000,321998000,65444000,1156284,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,120426000,121,17455000,124808000,11472000,367751,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2007,2408000,123,33000,1890000,560000,275,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,43372000,125,6752000,38554000,8928000,259689,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2007,372433000,127,19221000,300939000,82832000,538859,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,440129000,129,24971000,363614000,97647000,601748,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2007,142909000,131,13745000,137528000,17652000,270072,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,292895000,133,12550000,241402000,60470000,296000,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2007,87268000,135,18338000,86605000,16188000,673121,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2007,14926000,137,2309000,15171000,1258000,162998,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2007,65893000,139,15288000,64151000,15886000,131139,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,66631000,141,6775000,55914000,16843000,156739,D,Entirely urban,EDR  7W- Central,Central Minnesota
2007,250365000,143,14934000,218794000,42530000,355262,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,553835000,145,54957000,507888000,95848000,713117,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2007,191267000,147,9752000,172600000,25091000,247975,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,256795000,149,13190000,204184000,61925000,333600,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2007,208638000,151,20798000,212571000,12762000,444166,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2007,157094000,153,15750000,155094000,16615000,497423,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2007,113185000,155,20476000,110289000,19648000,351674,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2007,154690000,157,10574000,139350000,22398000,291768,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,42213000,159,4583000,42873000,3453000,216030,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2007,211588000,161,11777000,177265000,42919000,251981,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,70424000,163,10594000,74289000,7456000,94534,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,190985000,165,11779000,159443000,39394000,265114,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2007,139971000,167,21208000,132013000,24907000,452662,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2007,202782000,169,12284000,189873000,21615000,314766,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2007,145308000,171,15356000,136667000,21716000,323141,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2007,214459000,173,12731000,180981000,41168000,459685,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2008,16450189000,000,1913881000,14042153000,4022559000,29293741,NA,Minnesota,Minnesota,Minnesota
2008,12656000,001,3200000,17881000,-835000,226112,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2008,40447000,003,5563000,38276000,8197000,55159,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,175539000,005,15695000,158758000,34727000,465837,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2008,23887000,007,3987000,25574000,4049000,307281,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2008,150118000,009,12474000,121420000,42366000,213641,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2008,118182000,011,17799000,100173000,31347000,293183,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2008,412149000,013,33772000,336080000,97037000,430268,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2008,319890000,015,27666000,259601000,78830000,364685,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,9110000,017,980000,12457000,-1464000,149893,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2008,113230000,019,12606000,99006000,23457000,167854,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,29531000,021,4733000,31740000,3866000,225194,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2008,220679000,023,29834000,189542000,50412000,345953,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2008,44434000,025,8323000,43320000,8843000,173881,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2008,268144000,027,34857000,224401000,78955000,595865,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2008,23741000,029,3469000,24950000,3739000,288472,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2008,0,031,0,0,0,2405,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2008,297364000,033,29491000,241025000,73033000,387812,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2008,15210000,035,2130000,20336000,-2327000,155760,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2008,215878000,037,29267000,202982000,37035000,204842,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,205354000,039,20322000,189646000,28291000,261677,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2008,86418000,041,13472000,78035000,20827000,316289,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2008,349620000,043,32751000,295773000,67312000,435840,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,261950000,045,39327000,246931000,46849000,499671,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2008,312411000,047,37143000,278246000,57850000,417087,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2008,312004000,049,35593000,282211000,57322000,420835,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2008,139026000,051,27635000,120368000,40071000,321620,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2008,62175000,053,12713000,61921000,12966000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,106157000,055,13368000,96486000,22380000,302046,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2008,33814000,057,3548000,36402000,-389000,141224,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2008,39170000,059,7533000,46064000,-144000,211321,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2008,9046000,061,825000,11797000,-1355000,109298,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2008,321815000,063,34657000,259169000,82812000,422124,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2008,21904000,065,3097000,28754000,-3165000,195759,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2008,378271000,067,32661000,321223000,86793000,427622,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2008,150093000,069,27196000,108504000,76992000,583136,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2008,6175000,071,923000,6456000,1098000,124660,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2008,183963000,073,46294000,176225000,43380000,449147,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2008,349000,075,91000,442000,-2000,2389,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2008,8420000,077,3185000,9249000,3031000,121608,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2008,176035000,079,24162000,160255000,34202000,251529,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2008,153201000,081,28652000,147267000,29384000,319684,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2008,349981000,083,34918000,293845000,78985000,419213,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2008,167498000,085,21585000,153825000,29290000,282557,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
