GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "27015","Brown, MN",4,CAINC5N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",13,17,18,10,9,246,353,785,123,3,226,(D),(D),658,838,537,690,595
 "27015","Brown, MN",4,CAINC5N,907,"519","    Other information services 8/","Thousands of dollars",0,0,3,4,6,323,604,1249,175,4,278,298,139,23,25,-11,31,28
 "27015","Brown, MN",4,CAINC5N,1000,"52","   Finance and insurance","Thousands of dollars",17029,18673,19796,20261,20981,20899,22461,23834,24615,25033,23008,23147,23331,24332,26298,29286,31010,32622
 "27015","Brown, MN",4,CAINC5N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0,0
 "27015","Brown, MN",4,CAINC5N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",10315,12003,13493,14040,15332,15412,16832,18309,17074,19164,16527,16542,16367,17688,19330,20815,21787,22963
 "27015","Brown, MN",4,CAINC5N,1003,"523","    Securities, commodity contracts, and other financial investments and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),2702,2385,(D),(D),(D),3420,2968,2073,2005,2680,2945,2993
 "27015","Brown, MN",4,CAINC5N,1004,"524","    Insurance carriers and related activities","Thousands of dollars",4468,4778,3828,3182,3278,2909,2888,3134,5533,4688,3922,3095,3883,4514,4740,5247,5059,5441
 "27015","Brown, MN",4,CAINC5N,1005,"525","    Funds, trusts, and other financial vehicles","Thousands of dollars",(D),(D),(D),(D),(D),(D),39,6,383,557,423,90,113,57,223,544,1219,1225
 "27015","Brown, MN",4,CAINC5N,1100,"53","   Real estate and rental and leasing","Thousands of dollars",9546,9732,9795,9627,9482,7414,7135,12964,18375,13559,15409,20123,16863,15965,13388,9736,5590,5794
 "27015","Brown, MN",4,CAINC5N,1101,"531","    Real estate","Thousands of dollars",7742,7823,7925,7571,8467,6997,5359,12197,17658,10639,14256,18069,17807,15922,15392,9855,5417,5546
 "27015","Brown, MN",4,CAINC5N,1102,"532","    Rental and leasing services","Thousands of dollars",1809,1926,1876,2059,1011,510,1919,981,966,1975,1254,2088,1032,3352,1768,1973,1162,1232
 "27015","Brown, MN",4,CAINC5N,1103,"533","    Lessors of nonfinancial intangible assets (except copyrighted works)","Thousands of dollars",-5,-17,-6,-3,4,-93,-143,-214,-249,945,-101,-34,-1976,-3309,-3772,-2092,-989,-984
 "27015","Brown, MN",4,CAINC5N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",27548,27300,23844,21781,18586,18588,22657,24365,23488,24259,26040,27250,31396,34435,36929,35256,34924,35427
 "27015","Brown, MN",4,CAINC5N,1300,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27015","Brown, MN",4,CAINC5N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27015","Brown, MN",4,CAINC5N,1401,"561","    Administrative and support services","Thousands of dollars",6325,6828,6187,5213,5688,6821,6617,6851,6176,6439,6682,10294,10278,8911,8147,7800,7018,7793
 "27015","Brown, MN",4,CAINC5N,1402,"562","    Waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27015","Brown, MN",4,CAINC5N,1500,"61","   Educational services","Thousands of dollars",9021,10162,10035,9808,9817,10163,10517,10894,12529,12864,12971,13492,13662,14790,16106,15415,13596,13729
 "27015","Brown, MN",4,CAINC5N,1600,"62","   Health care and social assistance","Thousands of dollars",55632,61033,65990,70021,72089,75408,80054,84361,86133,88838,93752,93121,95588,100911,107972,112675,115482,117561
 "27015","Brown, MN",4,CAINC5N,1601,"621","    Ambulatory health care services","Thousands of dollars",15554,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27015","Brown, MN",4,CAINC5N,1602,"622","    Hospitals","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27015","Brown, MN",4,CAINC5N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",16761,18786,19266,19428,19386,20050,21191,21311,22454,22205,22750,22201,22060,22246,22699,25185,25526,25110
 "27015","Brown, MN",4,CAINC5N,1604,"624","    Social assistance","Thousands of dollars",(D),5683,6769,7522,7933,8299,8104,9098,9358,10374,11619,10935,(D),11217,11711,11636,11870,12668
 "27015","Brown, MN",4,CAINC5N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",1749,1885,1755,1880,1953,1877,1997,1892,1876,1847,1919,1999,1963,2197,2759,4279,4595,4698
 "27015","Brown, MN",4,CAINC5N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",370,372,241,(D),(D),(D),(D),(D),(D),(D),(D),112,(D),260,825,2054,(D),2291
 "27015","Brown, MN",4,CAINC5N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",232,251,138,(D),(D),(D),(D),(D),(D),(D),(D),161,(D),160,157,172,(D),201
 "27015","Brown, MN",4,CAINC5N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",1147,1262,1376,1332,1601,1647,1800,1661,1669,1610,1677,1726,1684,1777,1777,2053,2131,2206
 "27015","Brown, MN",4,CAINC5N,1800,"72","   Accommodation and food services","Thousands of dollars",10828,12022,12106,12760,12508,14053,14059,15277,14642,14298,17284,15401,15212,16504,17597,19443,19556,20197
 "27015","Brown, MN",4,CAINC5N,1801,"721","    Accommodation","Thousands of dollars",2304,2259,2277,2432,2353,2213,1549,2348,1748,2078,2198,2080,1997,2264,739,1054,1943,1899
 "27015","Brown, MN",4,CAINC5N,1802,"722","    Food services and drinking places","Thousands of dollars",8524,9763,9829,10328,10155,11840,12510,12929,12894,12220,15086,13321,13215,14240,16858,18389,17613,18298
 "27015","Brown, MN",4,CAINC5N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",22177,25422,24911,25422,25878,27099,25427,22285,21766,23508,23347,23768,23549,25267,25709,25997,26524,27756
 "27015","Brown, MN",4,CAINC5N,1901,"811","    Repair and maintenance","Thousands of dollars",8648,9471,8704,8635,8818,9202,8760,7115,6600,7478,7569,7550,7514,7942,8067,8110,8329,8816
 "27015","Brown, MN",4,CAINC5N,1902,"812","    Personal and laundry services","Thousands of dollars",6505,7820,8142,8531,(D),(D),7969,(D),(D),(D),6757,7137,(D),(D),(D),(D),(D),7939
 "27015","Brown, MN",4,CAINC5N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",6302,7434,7307,7462,(D),7539,(D),8159,8260,8287,8276,8395,8434,8993,9343,9668,9812,10185
 "27015","Brown, MN",4,CAINC5N,1904,"814","    Private households","Thousands of dollars",722,697,758,794,(D),(D),(D),(D),(D),(D),745,686,(D),(D),(D),(D),(D),816
 "27015","Brown, MN",4,CAINC5N,2000,"...","  Government and government enterprises","Thousands of dollars",62439,66029,68593,71966,73964,75225,77855,83653,85577,86623,84773,84929,92159,94363,98711,102087,106253,110772
 "27015","Brown, MN",4,CAINC5N,2001,"...","   Federal civilian","Thousands of dollars",4247,4414,4334,4617,4718,4780,4974,5133,5223,5429,5266,5344,5567,5400,5559,5483,5725,5885
 "27015","Brown, MN",4,CAINC5N,2002,"...","   Military","Thousands of dollars",1325,1801,2638,2915,3800,3418,3605,3457,3735,3674,3346,3037,2834,2631,2509,2625,2598,2795
 "27015","Brown, MN",4,CAINC5N,2010,"...","   State and local","Thousands of dollars",56867,59814,61621,64434,65446,67027,69276,75063,76619,77520,76161,76548,83758,86332,90643,93979,97930,102092
 "27015","Brown, MN",4,CAINC5N,2011,"...","    State government","Thousands of dollars",6183,5133,4829,4926,5023,5126,5681,8824,8126,6905,6424,7169,10423,10367,11088,11504,10853,10692
 "27015","Brown, MN",4,CAINC5N,2012,"...","    Local government","Thousands of dollars",50684,54681,56792,59508,60423,61901,63595,66239,68493,70615,69737,69379,73335,75965,79555,82475,87077,91400
 "27017","Carlton, MN",4,CAINC5N,10,"...","Personal income (thousands of dollars)","Thousands of dollars",810061,851644,880547,907788,923409,975562,1049298,1115803,1128756,1165408,1208476,1213771,1260811,1323292,1375207,1414623,1460302,1544514
 "27017","Carlton, MN",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",32110,32740,33343,33950,34367,34538,34596,34986,35269,35416,35438,35268,35270,35367,35407,35554,35534,35837
 "27017","Carlton, MN",4,CAINC5N,30,"...","Per capita personal income (dollars)","Dollars",25228,26012,26409,26739,26869,28246,30330,31893,32004,32906,34101,34416,35747,37416,38840,39788,41096,43098
 "27017","Carlton, MN",4,CAINC5N,35,"...","Earnings by place of work","Thousands of dollars",543836,570919,565890,590970,606452,606085,634282,650738,636893,647946,676094,694546,741435,791387,781757,807017,829593,841172
 "27017","Carlton, MN",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",65024,68364,67705,70321,73555,75119,78220,80839,79724,78584,73805,76219,92380,96644,95440,98653,103665,105129
 "27017","Carlton, MN",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",33252,35070,34672,36235,38067,39110,41153,42734,42711,42168,35146,35716,47643,50491,50197,52547,54967,57026
 "27017","Carlton, MN",4,CAINC5N,38,"...","  Employer contributions for government social insurance","Thousands of dollars",31772,33294,33033,34086,35488,36009,37067,38105,37013,36416,38659,40503,44737,46153,45243,46106,48698,48103
 "27017","Carlton, MN",4,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",40204,48912,69753,66165,65582,92625,108268,121900,124546,132281,131220,118309,108808,97668,134697,133746,138741,177504
 "27017","Carlton, MN",4,CAINC5N,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",519016,551467,567938,586814,598479,623591,664330,691799,681715,701643,733509,736636,757863,792411,821014,842110,864669,913547
 "27017","Carlton, MN",4,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",135544,129676,133110,130654,125532,133142,147086,157804,154402,152104,164653,171247,183557,196028,204784,208961,223978,238772
 "27017","Carlton, MN",4,CAINC5N,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",155501,170501,179499,190320,199398,218829,237882,266200,292639,311661,310314,305888,319391,334853,349409,363552,371655,392195
 "27017","Carlton, MN",4,CAINC5N,50,"..."," Wages and salaries","Thousands of dollars",406819,426178,413916,427445,432430,434589,455157,469472,459299,457959,482818,502988,538078,572696,570470,593669,620198,628497
 "27017","Carlton, MN",4,CAINC5N,60,"..."," Supplements to wages and salaries","Thousands of dollars",98645,104007,106821,112052,118618,113844,124231,131935,126464,132458,140546,134585,148669,159372,155129,163247,163757,166296
 "27017","Carlton, MN",4,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",66873,70713,73788,77966,83130,77835,87164,93830,89451,96042,101887,94082,103932,113219,109886,117141,115059,118193
 "27017","Carlton, MN",4,CAINC5N,62,"...","  Employer contributions for government social insurance","Thousands of dollars",31772,33294,33033,34086,35488,36009,37067,38105,37013,36416,38659,40503,44737,46153,45243,46106,48698,48103
 "27017","Carlton, MN",4,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",38372,40734,45153,51473,55404,57652,54894,49331,51130,57529,52730,56973,54688,59319,56158,50101,45638,46379
 "27017","Carlton, MN",4,CAINC5N,71,"...","  Farm proprietors' income","Thousands of dollars",-248,-967,973,1120,250,655,705,-1456,-2591,-496,-1059,-2235,-702,-123,-293,-1192,-2657,-3809
 "27017","Carlton, MN",4,CAINC5N,72,"...","  Nonfarm proprietors' income","Thousands of dollars",38620,41701,44180,50353,55154,56997,54189,50787,53721,58025,53789,59208,55390,59442,56451,51293,48295,50188
 "27017","Carlton, MN",4,CAINC5N,81,"111-112"," Farm earnings","Thousands of dollars",139,-644,1259,1376,491,886,1005,-1180,-2207,-157,-784,-1790,-361,215,77,-780,-2281,-3411
 "27017","Carlton, MN",4,CAINC5N,82,"..."," Nonfarm earnings","Thousands of dollars",543697,571563,564631,589594,605961,605199,633277,651918,639100,648103,676878,696336,741796,791172,781680,807797,831874,844583
 "27017","Carlton, MN",4,CAINC5N,90,"113-814","  Private nonfarm earnings","Thousands of dollars",385306,405645,396333,410336,415703,409581,416173,420218,396542,400533,429861,447042,477645,516455,500317,516788,530471,530068
 "27017","Carlton, MN",4,CAINC5N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",1432,1350,2727,5356,6268,(D),3278,2942,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,101,"113","    Forestry and logging","Thousands of dollars",(D),(D),(D),(D),(D),2416,(D),(D),1794,1666,1844,1767,2424,3178,3184,3169,3240,3559
 "27017","Carlton, MN",4,CAINC5N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",117,112,3,-52,-99,-82,-132,-52,13,-28,-18,-7,4,12,11,9,6,6
 "27017","Carlton, MN",4,CAINC5N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",681,711,727,784,644,(D),548,348,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,201,"211","    Oil and gas extraction","Thousands of dollars",-51,-49,9,47,62,11,1,0,0,1,8,4,5,3,1,6,35,44
 "27017","Carlton, MN",4,CAINC5N,202,"212","    Mining (except oil and gas)","Thousands of dollars",730,757,695,710,563,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,203,"213","    Support activities for mining","Thousands of dollars",2,3,23,27,19,3,(D),(D),1,-1,1,-2,-1,-1,0,0,3,4
 "27017","Carlton, MN",4,CAINC5N,300,"22","   Utilities","Thousands of dollars",10032,10281,9584,11010,10776,10106,9336,9709,9731,9934,10982,10032,10924,11507,10855,11560,11509,11717
 "27017","Carlton, MN",4,CAINC5N,400,"23","   Construction","Thousands of dollars",63180,69475,63022,64313,62537,69001,67353,66392,54089,55276,58508,66685,82453,106056,82088,83875,89848,78300
 "27017","Carlton, MN",4,CAINC5N,401,"236","    Construction of buildings","Thousands of dollars",7400,7042,7099,7690,6604,6843,6272,21401,17030,(D),(D),(D),37945,(D),35737,(D),38370,(D)
 "27017","Carlton, MN",4,CAINC5N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",14156,15138,14245,15559,18358,16688,17277,17184,11168,(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,403,"238","    Specialty trade contractors","Thousands of dollars",41624,47295,41678,41064,37575,45470,43804,27807,25891,23909,26450,29809,(D),(D),(D),35020,(D),34214
 "27017","Carlton, MN",4,CAINC5N,500,"31-33","   Manufacturing","Thousands of dollars",124644,127041,108902,109763,106287,105122,109984,113276,100337,101211,105216,106200,118041,119318,116196,122027,122216,116849
 "27017","Carlton, MN",4,CAINC5N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),38084,40726,38778,38588,39809,40209
 "27017","Carlton, MN",4,CAINC5N,511,"321","     Wood product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,513,"331","     Primary metal manufacturing","Thousands of dollars",-37,-34,-18,0,2,2,4,12,8,21,51,39,12,3,0,-3,3,3
 "27017","Carlton, MN",4,CAINC5N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),9,50,29,23,17,33,27,22,8,11,21,21
 "27017","Carlton, MN",4,CAINC5N,515,"333","     Machinery manufacturing","Thousands of dollars",(D),408,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",-73,19,-25,-22,-15,-16,0,4,-12,-6,-27,15,7,-5,-2,0,-10,3
 "27017","Carlton, MN",4,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",28,26,13,2,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",-2,-3,-2,-2,-1,-1,-1,-13,-3,-1,7,11,14,-11,-2,-2,-1,-1
 "27017","Carlton, MN",4,CAINC5N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",588,701,737,802,622,591,471,436,611,321,492,512,(D),751,812,795,788,751
 "27017","Carlton, MN",4,CAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),79957,78592,77418,83439,82407,76640
 "27017","Carlton, MN",4,CAINC5N,531,"311","     Food manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),201,220,258,401,909,737
 "27017","Carlton, MN",4,CAINC5N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27017","Carlton, MN",4,CAINC5N,533,"313","     Textile mills","Thousands of dollars",(D),(D),1,0,10,17,1,0,0,1,2,4,2,2,1,0,-2,-2
 "27017","Carlton, MN",4,CAINC5N,534,"314","     Textile product mills","Thousands of dollars",(D),2093,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
